price_h,price_m,price
20461.824175824175,20222.666666666668,20342.24542124542
24423.522935779816,19058.666666666668,21741.09480122324
20918.766233766233,18834.2,19876.483116883115
18638.658536585364,16994.066666666666,17816.362601626017
17672.82857142857,17584.333333333332,17628.58095238095
19748.94680851064,18428.81818181818,19088.88249516441
19184.583333333332,17877.615384615383,18531.09935897436
22552.042735042734,17656.3,20104.17136752137
20408.95890410959,15450.0,17929.479452054795
24985.572580645163,18863.833333333332,21924.702956989247
23380.304,17723.153846153848,20551.728923076924
23135.66037735849,21482.0,22308.830188679247
20880.009615384617,15809.4,18344.70480769231
20142.32786885246,18664.076923076922,19403.20239596469
20835.064935064936,17559.222222222223,19197.14357864358
25390.97619047619,15800.0,20595.488095238095
20403.970588235294,18898.0,19650.985294117647
21274.242105263158,18328.416666666668,19801.329385964913
21492.25287356322,19795.875,20644.06393678161
19340.504273504273,19237.5,19289.002136752137
21743.246153846154,16689.090909090908,19216.16853146853
24004.14912280702,20143.4,22073.77456140351
23848.263157894737,18942.923076923078,21395.593117408906
24509.76767676768,16267.09090909091,20388.429292929293
57695.467391304344,18901.214285714286,38298.34083850931
22305.590476190475,22356.25,22330.920238095237
22683.984375,18140.428571428572,20412.206473214286
24294.64347826087,15961.111111111111,20127.87729468599
25749.62365591398,21164.88888888889,23457.256272401435
24036.242424242424,22843.909090909092,23440.07575757576
23010.023255813954,21530.0,22270.011627906977
23378.983606557376,23221.7,23300.341803278687
23488.772151898735,21188.625,22338.69857594937
25638.11650485437,22947.454545454544,24292.785525154457
22712.02666666667,21860.0,22286.013333333336
24666.256097560974,23566.666666666668,24116.46138211382
26216.628205128207,20117.75,23167.1891025641
24534.327272727274,25837.571428571428,25185.949350649353
24413.281690140844,22061.11111111111,23237.196400625977
24707.15625,19731.333333333332,22219.244791666664
25767.881188118812,20767.8,23267.840594059406
26427.463917525773,18488.833333333332,22458.148625429552
24003.397849462366,20373.583333333332,22188.49059139785
24319.75,23752.428571428572,24036.089285714286
23450.287356321838,17953.571428571428,20701.929392446633
25247.968421052632,14044.7,19646.334210526315
25732.343137254902,18379.666666666668,22056.004901960783
27461.79268292683,18475.0,22968.396341463413
25112.15306122449,15750.0,20431.076530612245
23348.988764044945,26187.5,24768.244382022473
25567.383561643837,19684.375,22625.87928082192
23696.930693069306,13505.7,18601.315346534655
25451.558558558558,21378.4,23414.97927927928
25938.327586206895,14075.0,20006.66379310345
23938.31730769231,14374.384615384615,19156.35096153846
25577.29213483146,20300.0,22938.646067415728
26173.724137931036,19685.222222222223,22929.47318007663
25664.833333333332,16107.454545454546,20886.14393939394
25515.98795180723,17787.0,21651.493975903613
28470.476923076923,18260.0,23365.23846153846
26895.813186813186,25869.0,26382.406593406595
23893.722891566264,23427.777777777777,23660.75033467202
26387.647887323943,21466.666666666668,23927.157276995305
23317.330275229357,15718.75,19518.040137614676
25525.54651162791,22327.363636363636,23926.45507399577
25130.53846153846,22125.0,23627.76923076923
27065.6261682243,13995.461538461539,20530.54385334292
25290.76388888889,22233.333333333332,23762.04861111111
25656.20634920635,26122.75,25889.478174603173
25872.444444444445,20291.625,23082.034722222223
23938.508196721312,8750.0,16344.254098360656
26175.363636363636,8366.75,17271.056818181816
25965.52380952381,30000.0,27982.761904761905
24768.526315789473,12000.0,18384.263157894737
26995.044444444444,28277.666666666668,27636.355555555558
27070.268656716416,33071.42857142857,30070.848614072493
31695.82608695652,51222.333333333336,41459.07971014493
26194.26,26025.0,26109.629999999997
25952.01724137931,14550.0,20251.008620689656
29628.603448275862,27233.333333333332,28430.9683908046
27710.2,19925.0,23817.6
31138.725490196077,12050.0,21594.36274509804
26802.815789473683,21200.0,24001.40789473684
26431.43396226415,14590.0,20510.716981132075
28909.81395348837,28000.0,28454.906976744183
25651.029411764706,,
26150.68,,
27613.119047619046,,
30018.941176470587,18500.0,24259.470588235294
32359.956521739132,23000.0,27679.978260869568
26816.645161290322,7000.0,16908.32258064516
25589.076923076922,,
30036.875,,
2000.0,,
27712.15,23300.0,25506.075
22876.25641025641,,
26957.939393939392,55167.0,41062.469696969696
24564.95,,
21344.928571428572,,
16419.0,,
20741.0,,
18983.2,,
19563.066666666666,,
19414.125,,
17495.2,4000.0,10747.6
13137.0,,
18177.428571428572,,
11845.625,,
16840.166666666668,,
18242.8,,
14660.8,,
18009.25,,
16525.0,,
14590.666666666666,,
16000.0,6375.0,11187.5
13000.0,,
34837.5,,
6000.0,,
62865.38461538462,28500.0,45682.69230769231
10300.0,,
13385.5,,
10235.0,,
8000.0,,
4100.0,,
14900.0,,
14200.0,,
10650.0,,
16520.0,,
15167.0,,
15100.0,,
23600.0,,
16833.333333333332,,
15183.5,6500.0,10841.75
29644.333333333332,,
21287.363636363636,,
26389.285714285714,,
31825.0,,
29277.785714285714,,
35549.61538461538,,
30798.0,27000.0,28899.0
31183.394736842107,,
29554.166666666668,,
30114.212765957447,29833.5,29973.856382978724
31146.5641025641,28439.666666666668,29793.115384615383
30261.684210526317,27080.0,28670.84210526316
29307.43076923077,29731.333333333332,29519.382051282053
29013.166666666668,24394.25,26703.708333333336
27294.267605633802,24223.75,25759.0088028169
24764.565217391304,28484.333333333332,26624.44927536232
22247.0,19050.6,20648.8
21834.214285714286,21084.333333333332,21459.27380952381
20064.657142857144,20639.75,20352.203571428574
21993.41304347826,17214.166666666668,19603.789855072464
22297.708333333332,22855.666666666668,22576.6875
21528.645833333332,23334.333333333332,22431.489583333332
21884.137931034482,13471.75,17677.94396551724
24602.444444444445,17097.333333333332,20849.88888888889
21626.753846153846,22083.4,21855.076923076922
20655.473684210527,19362.4,20008.936842105264
20020.010638297874,14750.363636363636,17385.187137330755
18747.752136752137,18546.714285714286,18647.23321123321
17281.906542056076,18305.666666666668,17793.786604361372
17390.1935483871,15963.75,16676.97177419355
19315.823529411766,17831.25,18573.53676470588
17916.165289256198,19152.875,18534.5201446281
18609.24,16924.333333333332,17766.786666666667
18004.071428571428,20858.5,19431.285714285714
16806.14423076923,17584.375,17195.259615384617
15061.378640776698,16704.1875,15882.783070388348
17049.4,18432.9,17741.15
18802.01,17758.416666666668,18280.213333333333
18404.065217391304,16036.0,17220.032608695652
17860.776315789473,18641.166666666668,18250.97149122807
16723.055555555555,22997.5,19860.277777777777
17000.082474226805,17206.777777777777,17103.43012600229
17197.015384615384,13536.5,15366.757692307692
18390.507462686568,13919.25,16154.878731343284
16765.37037037037,16933.0,16849.185185185182
18471.788732394365,16923.25,17697.519366197183
15876.181818181818,8900.0,12388.090909090908
16221.102564102564,18833.5,17527.30128205128
17706.703125,18250.0,17978.3515625
18690.076923076922,18111.0,18400.53846153846
19907.8,15089.0,17498.4
21711.54411764706,19797.5,20754.52205882353
22275.69230769231,,
19180.611940298506,31250.0,25215.305970149253
18754.410256410258,8400.0,13577.205128205129
18594.925,14078.57142857143,16336.748214285715
18642.897435897437,14000.0,16321.448717948719
18348.37037037037,17299.333333333332,17823.85185185185
22664.413333333334,16860.333333333332,19762.373333333333
20878.923076923078,22394.2,21636.561538461538
21025.739130434784,17790.5,19408.119565217392
21268.146341463416,22545.0,21906.57317073171
20140.264705882353,29000.0,24570.132352941175
19083.172839506173,19778.466666666667,19430.81975308642
18485.220588235294,27887.5,23186.360294117647
19160.41379310345,17161.85714285714,18161.135467980297
19773.75,19225.0,19499.375
18423.53846153846,15888.888888888889,17156.213675213676
20933.20987654321,13810.714285714286,17371.962081128746
22477.891304347828,13055.555555555555,17766.723429951693
22790.01886792453,15744.888888888889,19267.453878406708
20017.516129032258,12559.222222222223,16288.36917562724
24619.756097560974,13892.857142857143,19256.30662020906
